"","Key","Bioregion","DateTime","Longitude","Latitude","Year","Month","Day","Time","DFO.Region","Station","Project","Twilight","Tow.Depth","Bottom.Depth","Volume.Filtered.m3","Tow.Ratio","Net.Type","Net.Mouth","Mesh.Size","Species.Richness","Diversity.Shannon","Diversity.Simpson","Diversity.Evenness","DayOfYear","Temp.net","Sali.net","Dens.net","MLD","Stratification","Oxyg.surf","Nitr.surf","Phos.surf","Sili.surf","Chla","Chla.micro","Chla.nano","Chla.pico","PAR","ZEU","POC","PIC","NPGO","PDO","ENSO","NPI"
"703","IOS200030001101","Nearshore",2000-09-23 22:00:00,-125.59,48.533,2000,9,23,0.91667,"Southern Vancouver Island Shelf (Stations B and D)","B7","La Perouse","Night",75,80,15.62,0.9375,"Bongo VNH",0.56,236,22,1.73506722873249,0.732835697207182,0.561321060746802,267,9.25981404134525,33.1759725877772,1025.5171257869,11.5,0.00046117378293127,NA,NA,NA,NA,5.73987436294556,4.33022908685493,0.862068803443427,0.547576472647201,28.2205181121826,19.1122016906738,396.939849853516,0.000577787926886231,1.3801795,-1.24,26.2,1013.41
"704","IOS200030001301","Nearshore",2000-09-24 00:04:00,-125.77,48.678,2000,9,24,0.0034722,"Southern Vancouver Island Shelf (Stations B and D)","B5","La Perouse","Night",90,95,22.6,0.947368421052632,"Bongo VNH",0.56,236,20,1.8453013475257,0.770907546724549,0.615976722558231,268,9.31255541896388,32.931281384031,1025.32761658863,10.25,0.000450825422545188,NA,18.5732276335404,1.6482653023482,30.697771805087,3.24302530288696,2.23351735311188,0.496688272217709,0.512819677557373,28.2783489227295,24.1430168151855,360.734954833984,0.000257205683737993,1.3801795,-1.24,26.2,1013.41
"705","IOS200030001501","Nearshore",2000-09-24 01:29:00,-125.9,48.608,2000,9,24,0.061806,"Southern Vancouver Island Shelf (Stations B and D)","B6","La Perouse","Night",84,90,21.31,0.933333333333333,"Bongo VNH",0.56,236,24,1.66457056540313,0.702124548447429,0.523770412416485,268,9.86891804759194,32.8430361943828,1025.16454478795,16.5,0.000287636355225896,NA,16.1673631057685,1.45491440057909,28.6217212690579,4.00367307662964,2.86733818639665,0.591987102025029,0.544347788207957,29.4646263122559,22.3488082885742,346.765197753906,0.000172698535607196,1.3801795,-1.24,26.2,1013.41
"706","IOS200030001701","DeepShelf",2000-09-24 03:27:00,-126.12,48.492,2000,9,24,0.14444,"Southern Vancouver Island Shelf (Stations B and D)","A1","La Perouse","Night",190,197,43.14,0.964467005076142,"Bongo VNH",0.56,236,27,2.17273273455161,0.829746141664198,0.659235521321691,268,8.58046178267333,33.3504496025582,1025.75804139877,13.25,0.000337604494152019,NA,NA,NA,NA,2.14464783668518,1.33653842500192,0.382604150010555,0.425505261672705,29.3333435058594,25.8659210205078,264.034637451172,4.02341611334123e-05,1.3801795,-1.24,26.2,1013.41
"707","IOS200030001901","DeepShelf",2000-09-24 05:05:00,-126.06,48.378,2000,9,24,0.21181,"Southern Vancouver Island Shelf (Stations B and D)","A2","La Perouse","Night",250,342,60.02,0.730994152046784,"Bongo VNH",0.56,236,32,2.11026592902297,0.797941866274628,0.608894038151676,268,8.58046178267333,33.3504496025582,1025.75804139877,13.25,0.000337604494152019,NA,NA,NA,NA,2.77331113815308,1.84629981905279,0.444828342489615,0.482182976610676,28.8437252044678,25.7879314422607,282.6865234375,0.000150101375766098,1.3801795,-1.24,26.2,1013.41
"708","IOS200030002001","Offshore",2000-09-24 06:18:00,-126.26,48.412,2000,9,24,0.2625,"Southern Vancouver Island Shelf (Stations B and D)","A3","La Perouse","Daylight",250,905,48.75,0.276243093922652,"Bongo VNH",0.56,236,41,1.66658208663789,0.622282971756412,0.448781404185036,268,8.50797095695858,33.4730671510112,1025.85370823267,18.3999996185303,0.000162328102331893,NA,4.45865247106345,0.705493547771726,10.6091132793852,1.79549932479858,1.06017923622144,0.350314634267799,0.385005454309349,29.0861167907715,33.3828926086426,200.665588378906,0.000105198014352936,1.3801795,-1.24,26.2,1013.41
"709","IOS200030002601","Offshore",2000-09-26 02:50:00,-136.17,51.75,2000,9,26,0.11806,"Alaska Basin East","ED01","Eddies","Night",150,3545,28.25,0.0423131170662905,"Bongo VNH",0.56,236,38,2.10898059923638,0.804174553282929,0.579774748041987,270,8.88085096156645,33.1893285725356,1025.5603739604,17,6.58638269982296e-05,NA,2.59625670175589,0.601295331749115,9.05114861258224,0.679401814937592,0.2590881524374,0.223866489953878,0.196447172546314,23.1328048706055,50.0651473999023,107.537231445312,0.000469997758045793,1.3801795,-1.24,26.2,1013.41
"710","IOS200030003201","Offshore",2000-09-26 17:41:00,-136.17,52.008,2000,9,26,0.7375,"Alaska Basin East","ED02","Eddies","Daylight",249,3192,72.31,0.0780075187969925,"Bongo VNH",0.56,236,32,2.02327342868727,0.74187397637034,0.583793308385906,270,7.65871859282735,33.5462876840345,1026.03131697012,16,6.65828425904829e-05,NA,2.80917992738159,0.621129689810549,8.6393562023559,0.740142941474915,0.296375777997031,0.234002677793299,0.209764485684585,24.537145614624,46.6029396057129,121.353080749512,0.000131971246446483,1.3801795,-1.24,26.2,1013.41
"711","IOS200030003401","Offshore",2000-09-26 21:29:00,-136.17,52.25,2000,9,26,0.89583,"Alaska Basin East","ED03","Eddies","Night",154,3576,50.01,0.0430648769574944,"Bongo VNH",0.56,236,39,2.31768510974683,0.833099039045586,0.632631666562875,270,8.82280072192731,33.006625031776,1025.43836684923,13.75,7.47259005546119e-05,NA,2.48244480705837,0.585638671409868,7.11953062618738,0.71884161233902,0.283156683090529,0.230538376960315,0.205146552288176,22.5726490020752,46.4701919555664,129.202453613281,9.37065342441201e-05,1.3801795,-1.24,26.2,1013.41
"712","IOS200030003701","Offshore",2000-09-27 00:24:00,-136.17,52.5,2000,9,27,0.017361,"Alaska Basin East","ED04","Eddies","Night",155,3472,55.69,0.0446428571428571,"Bongo VNH",0.56,236,46,1.97597425270119,0.759779371317816,0.516103246053073,271,8.50629603099219,32.8341705232348,1025.36153026042,12.3500003814697,0.000127925831632845,NA,3.24384898815076,0.662449524708916,6.52562454411978,0.831391990184784,0.354583227279807,0.247870756932837,0.22893800597214,23.4690322875977,39.238639831543,143.982421875,6.49056528345682e-05,1.3801795,-1.24,26.2,1013.41
"713","IOS200030004001","Offshore",2000-09-27 04:12:00,-136.17,52.751,2000,9,27,0.17569,"Alaska Basin East","ED05","Eddies","Night",150,3447,34.06,0.0435161009573542,"Bongo VNH",0.56,236,38,2.3516853851929,0.861205445348933,0.646496132855803,271,8.71973037985538,32.8183554046492,1025.31364016959,24,0.000179589443357139,NA,4.14216181717891,0.701645386436319,10.0857418885292,0.89217483997345,0.394631064055178,0.256352869446701,0.24119090647157,23.1510124206543,46.2138938903809,152.292999267578,2.87856819340959e-05,1.3801795,-1.24,26.2,1013.41
"714","IOS200030004501","Offshore",2000-09-27 15:24:00,-136.16,53.008,2000,9,27,0.64236,"Haida Basin","ED06","Eddies","Daylight",150,3441,41.29,0.04359197907585,"Bongo VNH",0.56,236,34,2.24399101408353,0.841495158966244,0.636347587950549,271,8.45373983008882,32.8754708346732,1025.39837038115,19.25,0.000213811539992263,NA,4.68625851263207,0.737183676203893,9.49711191886175,0.80787193775177,0.339348444074412,0.244435850704537,0.224087642972822,23.1124324798584,42.65625,145.727355957031,4.0886861825129e-05,1.3801795,-1.24,26.2,1013.41
"715","IOS200030004701","Offshore",2000-09-27 18:17:00,-136.16,53.232,2000,9,27,0.7625,"Dixon Basin","ED07","Eddies","Daylight",150,3419,34.06,0.0438724773325534,"Bongo VNH",0.56,236,31,1.91507523775788,0.735094041022023,0.557682694698627,271,9.11714864859975,32.8776161746249,1025.28932936955,22,6.72198058236501e-05,NA,1.84815852780974,0.553406730291072,5.37612390756983,0.754182159900665,0.305168365428771,0.236235861129891,0.212777933342003,23.3137435913086,44.0424919128418,140.043075561523,2.40666176978266e-05,1.3801795,-1.24,26.2,1013.41
"716","IOS200030005001","Offshore",2000-09-27 22:47:00,-136.17,53.496,2000,9,27,0.94931,"Dixon Basin","ED08","Eddies","Night",145,1293,46.72,0.112142304717711,"Bongo VNH",0.56,236,39,2.29405032123394,0.845643450155492,0.626180352023688,271,8.73763445977405,33.0345583200794,1025.47380585758,17.5,9.96870675491675e-05,NA,1.97943148324509,0.567571928112085,7.96842491055364,0.639266908168793,0.23517599659889,0.216702520301882,0.18738839126802,24.5867881774902,46.7955360412598,125.15934753418,0.000103359438071493,1.3801795,-1.24,26.2,1013.41
"717","IOS200030005301","Offshore",2000-09-28 03:11:00,-136.17,53.75,2000,9,28,0.13333,"Dixon Basin","ED09","Eddies","Night",154,3095,32.87,0.0497576736672052,"Bongo VNH",0.56,236,41,2.06997870620638,0.805831825331641,0.557409057647138,272,9.11390142608806,33.0114320215111,1025.39630877635,36.7999992370605,4.33855365106004e-05,NA,1.90878953331693,0.579527795341472,8.08017078167828,0.954694271087646,0.436754263040606,0.264552956691923,0.253387051355117,22.7913837432861,42.7044830322266,137.465591430664,1.49458828673232e-05,1.3801795,-1.24,26.2,1013.41
"718","IOS200030005401","Offshore",2000-09-28 05:05:00,-136.17,54.001,2000,9,28,0.21181,"Dixon Basin","ED10","Eddies","Night",150,2826,34.24,0.0530785562632696,"Bongo VNH",0.56,236,40,2.38836607262039,0.866553450552088,0.64745029007571,272,8.78076888721411,33.0667864188618,1025.49149037576,31,5.12804076937135e-05,NA,3.53115617957587,0.637437476427354,8.09576342325327,0.58375346660614,0.203160807676642,0.206094365055619,0.174498293873879,23.1770343780518,48.8465919494629,124.398193359375,2.29650649998803e-05,1.3801795,-1.24,26.2,1013.41
"719","IOS200030006001","Offshore",2000-09-29 01:09:00,-136.17,52.254,2000,9,29,0.048611,"Alaska Basin East","ED03","Eddies","Night",149,3577,33.05,0.0416550181716522,"Bongo VNH",0.56,236,45,2.54903743392746,0.891383340328254,0.669625279566421,273,8.8555830217714,32.9123387770011,1025.36123885439,14.5,0.000110108309640579,NA,2.84169665653942,0.602931928355268,7.64595689676659,0.71884161233902,0.283156683090529,0.230538376960315,0.205146552288176,22.5726490020752,46.4701919555664,129.202453613281,9.37065342441201e-05,1.3801795,-1.24,26.2,1013.41
"720","IOS200030006601","Nearshore",2000-09-30 18:54:00,-128.34,51.275,2000,9,30,0.78819,"Northern Vancouver Island Shelf","CS10","La Perouse","Daylight",70,76,18.54,0.921052631578947,"Bongo VNH",0.56,236,25,1.92712625248069,0.762902791113596,0.598695431986598,274,9.95366462013836,32.4211199930928,1024.83612406688,17.75,9.37909295573789e-05,NA,NA,NA,NA,3.62315225601196,2.54943606665181,0.542525295067629,0.531190894292522,25.1954154968262,27.8272037506104,536.223083496094,0.000861610751599073,1.3801795,-1.24,26.2,1013.41
"721","IOS200030007001","DeepShelf",2000-09-30 20:50:00,-128.47,51.209,2000,9,30,0.86806,"Northern Vancouver Island Shelf","CS09","La Perouse","Night",184,193,48.01,0.953367875647668,"Bongo VNH",0.56,236,28,1.83706962658716,0.750707301574382,0.551307586607453,274,9.5100216415503,32.6349903472367,1025.07178886251,10.5,0.000319995800342617,NA,21.2141422074005,1.90445769108393,34.9362242202255,3.37079954147339,2.33949364583467,0.511700465721692,0.519605429917029,24.9382038116455,24.2301616668701,389.238311767578,4.16928960476071e-05,1.3801795,-1.24,26.2,1013.41
"722","IOS200030007201","DeepShelf",2000-09-30 21:56:00,-128.6,51.141,2000,9,30,0.91458,"Northern Vancouver Island Shelf","CS08","La Perouse","Night",134,141,35.09,0.950354609929078,"Bongo VNH",0.56,236,19,1.69749845947121,0.764095201440347,0.576509980842518,274,10.1125762874526,32.10080989275,1024.5601683695,10.1000003814697,0.000643754447698432,NA,NA,NA,NA,5.06251001358032,3.75772878329051,0.748275442633001,0.556505787656809,26.9927406311035,23.6827449798584,402.754486083984,2.24339728447376e-05,1.3801795,-1.24,26.2,1013.41
"723","IOS200030007601","DeepShelf",2000-10-01 00:04:00,-128.7,51.073,2000,10,1,0.0034722,"Northern Vancouver Island Shelf","CS07","La Perouse","Night",64,65,23.56,0.984615384615385,"Bongo VNH",0.56,236,19,1.27236918057683,0.665002068289078,0.432126184166001,275,9.70473724802457,32.2418330508566,1024.73187250448,12,0.000569415365664301,NA,16.9807258373782,1.58118007499799,27.4067293177496,1.31505191326141,0.693654954806837,0.304849597280722,0.316547361173854,15.3371143341064,30.1205825805664,245.11311340332,1.69583763636183e-05,1.6981881,-1.3,26.02,1012.85
"724","IOS200030007701","Nearshore",2000-10-01 01:14:00,-128.87,51.001,2000,10,1,0.051389,"Northern Vancouver Island Shelf","CS06","La Perouse","Night",56,65,27.15,0.861538461538462,"Bongo VNH",0.56,236,19,1.8037103972219,0.75773948123273,0.612582026655726,275,9.57615933133163,32.498262962603,1024.95546562656,14,0.000473300336769293,NA,NA,NA,NA,0.949387907981873,0.433144890999064,0.263875606919387,0.252367410063422,15.2640199661255,35.9396057128906,180.6904296875,4.80954404338263e-05,1.6981881,-1.3,26.02,1012.85
"725","IOS200030008001","Nearshore",2000-10-01 03:09:00,-128.66,50.883,2000,10,1,0.13194,"Northern Vancouver Island Shelf","CS1B","La Perouse","Night",69,76,19.5,0.907894736842105,"Bongo VNH",0.56,236,20,1.80656685212211,0.776396283236492,0.603046830342717,275,10.1874494600629,32.6227677863514,1024.95292564334,12.25,0.000202222464365323,NA,15.2567355196847,1.43151705604623,26.3911666976526,0.153209388256073,0.0188584716118007,0.0784689454335457,0.0558819712107266,15.9309406280518,34.9613800048828,299.109130859375,1.19977794383885e-05,1.6981881,-1.3,26.02,1012.85
"726","IOS200030008201","Nearshore",2000-10-01 04:50:00,-129,50.931,2000,10,1,0.20139,"Northern Vancouver Island Shelf","CS05","La Perouse","Night",55,64,18.17,0.859375,"Bongo VNH",0.56,236,21,1.72321903684686,0.727473255965735,0.566006351437968,275,9.8380530527019,32.4223501554652,1024.85569522236,14,0.000291509246554995,NA,18.1102398342227,1.61839688959885,28.3358855205782,1.00270080566406,0.469677972568425,0.27053815514195,0.262484677953688,15.4386425018311,35.4067001342773,226.178512573242,5.15764841111377e-05,1.6981881,-1.3,26.02,1012.85
"727","IOS200030008501","DeepShelf",2000-10-01 06:49:00,-129.21,50.821,2000,10,1,0.28472,"Northern Vancouver Island Shelf","CS04","La Perouse","Daylight",85,90,33.31,0.944444444444444,"Bongo VNH",0.56,236,15,1.37114699071523,0.671589933619459,0.506322589646661,275,9.64686622229267,32.7304711164465,1025.11281985659,28.25,6.62323982786416e-05,NA,NA,NA,NA,1.74711632728577,1.02242810964296,0.345870230639877,0.378817987002933,14.7186059951782,32.6555824279785,217.251922607422,2.48972719418816e-05,1.6981881,-1.3,26.02,1012.85
"728","IOS200030008901","DeepShelf",2000-10-01 09:38:00,-129.45,51.001,2000,10,1,0.40139,"Northern Vancouver Island Shelf","CS3B","La Perouse","Daylight",203,218,66.11,0.931192660550459,"Bongo VNH",0.56,236,24,1.70324514353526,0.716628805672103,0.535939677066067,275,9.79814014592181,32.7140481749639,1025.08216714881,12.75,0.00038301723223747,NA,15.2357167559209,1.38179075093609,23.753190267684,1.42503702640533,0.775671940642224,0.315695246487079,0.333669839276031,14.6981382369995,33.9059066772461,219.063751220703,7.03844052623026e-05,1.6981881,-1.3,26.02,1012.85
"729","IOS200030009201","Offshore",2000-10-01 12:38:00,-129.91,50.859,2000,10,1,0.52639,"Northern Vancouver Island Offshore","ODAS","La Perouse","Daylight",240,2120,76.93,0.113207547169811,"Bongo VNH",0.56,236,38,2.25561390385149,0.838155503154527,0.620085354630104,275,11.1570437994443,32.4574522227753,1024.65335606091,22.5,0.000216332174493092,NA,NA,NA,NA,1.84903001785278,1.10211982002911,0.355228715990385,0.391681481833284,14.8580703735352,32.4788818359375,283.466857910156,1.57823560584802e-05,1.6981881,-1.3,26.02,1012.85
"730","IOS200030009601","Offshore",2000-10-01 18:09:00,-129.92,50.475,2000,10,1,0.75694,"Northern Vancouver Island Offshore","CS00","La Perouse","Daylight",250,2120,68.4,0.117924528301887,"Bongo VNH",0.56,236,34,1.64240400982903,0.725037136255112,0.465750452446381,275,7.70004417305041,33.5437510125949,1026.03684406993,15.25,0.000366943175673408,NA,3.57709188238916,0.642322941276,10.6840977216832,1.07525897026062,0.520298335287581,0.279146439342281,0.275814195630758,14.843189239502,29.5021686553955,231.966751098633,3.19642749673221e-05,1.6981881,-1.3,26.02,1012.85
"731","IOS200030010001","Offshore",2000-10-01 20:33:00,-129.69,50.584,2000,10,1,0.85694,"Northern Vancouver Island Offshore","CS01","La Perouse","Night",246,2000,96.02,0.123,"Bongo VNH",0.56,236,44,1.56014298205191,0.612786244880383,0.41227928116184,275,11.6542970930054,32.4623610734724,1024.56350562147,13,0.000255134279338952,NA,8.94871234999434,0.982899938638198,16.8001047563005,1.61280965805054,0.918493054500077,0.3334647550892,0.36085184846126,15.5068855285645,33.8750915527344,268.862701416016,3.78722543246113e-05,1.6981881,-1.3,26.02,1012.85
"732","IOS200030010401","Offshore",2000-10-02 01:27:00,-129.46,50.693,2000,10,2,0.061111,"Northern Vancouver Island Shelf","CS02","La Perouse","Night",234,1897,97.87,0.12335266209805,"Bongo VNH",0.56,236,44,1.26628570860578,0.482391477739681,0.334625330944272,276,10.4915371687906,32.5804714096419,1024.84978592585,13,0.000460511405464651,NA,NA,NA,NA,1.33703982830048,0.709941664560414,0.307053228204977,0.320044935535085,14.7368574142456,30.908971786499,569.43359375,1.63908553076908e-05,1.6981881,-1.3,26.02,1012.85
"733","IOS200030010601","DeepShelf",2000-10-02 02:42:00,-129.33,50.758,2000,10,2,0.11319,"Northern Vancouver Island Shelf","CS03","La Perouse","Night",206,215,74.6,0.958139534883721,"Bongo VNH",0.56,236,24,2.01632768300047,0.806526930633162,0.634453596646509,276,10.0988378679012,32.6885338239176,1025.00061479445,13.8999996185303,0.000412430752043382,NA,11.825366808074,1.18602281470948,20.1262952922918,1.55584073066711,0.874829178183434,0.328144410588894,0.352867141894787,15.2631349563599,32.0153121948242,218.697631835938,2.97174701699987e-05,1.6981881,-1.3,26.02,1012.85
"734","IOS200030011001","Offshore",2000-10-02 04:18:00,-129.29,50.665,2000,10,2,0.17917,"Northern Vancouver Island Shelf","JI22","La Perouse","Night",250,1417,82.14,0.176429075511644,"Bongo VNH",0.56,236,50,2.51985391218707,0.848141835103099,0.644130647670178,276,10.9491263476857,32.6475229084621,1024.81426874243,14.25,0.00043829798846913,NA,5.12998560860041,0.77414261106365,10.7684433519816,2.59466791152954,1.70025210893684,0.426398038430595,0.468017764162109,15.5549201965332,31.2533740997314,447.575378417969,1.4026855751581e-05,1.6981881,-1.3,26.02,1012.85
"735","IOS200030011301","Offshore",2000-10-02 08:41:00,-129.03,50.665,2000,10,2,0.36181,"Northern Vancouver Island Shelf","LQ03","La Perouse","Daylight",254,1228,88.82,0.206840390879479,"Bongo VNH",0.56,236,30,1.64775826222008,0.686744216868368,0.484464168737783,276,10.377201764613,32.5542529272524,1024.85692046322,11.5,0.000504578204170053,NA,NA,NA,NA,1.02190124988556,0.482976450999621,0.272864371382219,0.266060427503719,15.6938676834106,31.490930557251,607.399230957031,1.99358346435474e-05,1.6981881,-1.3,26.02,1012.85
"736","IOS200030011401","Offshore",2000-10-02 14:39:00,-128.19,49.875,2000,10,2,0.61111,"Northern Vancouver Island Offshore","LBP7","La Perouse","Daylight",251,2192,64.71,0.114507299270073,"Bongo VNH",0.56,236,25,0.957277666558734,0.423429171948395,0.297395028153325,276,8.78346929704657,33.1077113746417,1025.52838509336,18,0.000461881516225933,NA,NA,NA,NA,1.20432138442993,0.612566296929617,0.293411642285062,0.298343445215253,17.5406837463379,30.0301361083984,339.164245605469,1.93264386325609e-05,1.6981881,-1.3,26.02,1012.85
"737","IOS200030011801","Nearshore",2000-10-02 19:48:00,-127.91,50.068,2000,10,2,0.825,"Northern Vancouver Island Shelf","LBP2","La Perouse","Daylight",85,90,24.01,0.944444444444444,"Bongo VNH",0.56,236,27,2.34918535551867,0.885780194552424,0.712773553736801,276,9.58296301213182,32.6275400226635,1025.03349628009,11,0.000515071097148588,NA,NA,NA,NA,1.14969384670258,0.573191591356356,0.287516233900357,0.288986021445862,17.271053314209,30.0284671783447,397.18798828125,0.000145986079587601,1.6981881,-1.3,26.02,1012.85
"738","IOS200030011901","Nearshore",2000-10-02 20:12:00,-127.92,50.054,2000,10,2,0.84167,"Northern Vancouver Island Shelf","LBP3","La Perouse","Daylight",159,165,43.58,0.963636363636364,"Bongo VNH",0.56,236,25,1.70343306705719,0.676804051773823,0.529201236623328,276,8.20342037895336,33.2775302458826,1025.76027987758,11,0.000653143913218964,NA,NA,NA,NA,1.10910749435425,0.544236987540751,0.283005003839007,0.28186550297449,17.3280773162842,29.6117305755615,623.961853027344,5.60683038202114e-05,1.6981881,-1.3,26.02,1012.85
